CustomerID,Age,Subscription,Churned
3903,28,Basic,0
3904,47,Standard,0
3905,32,Premium,0
3906,44,Premium,0
3907,52,Premium,0
3908,50,Basic,1
3909,37,Premium,0
3910,33,Standard,1
3911,51,Premium,0
3912,19,Basic,0
3913,52,Basic,0
3914,57,Standard,0
3915,73,Standard,0
3916,45,Premium,1
3917,64,Basic,1
3918,56,Standard,0
3919,23,Premium,0
3920,26,Premium,0
3921,37,Premium,0
3922,18,Basic,0
3923,25,Standard,1
3924,72,Premium,0
3925,40,Premium,1
3926,20,Premium,0
3927,21,Standard,0
3928,75,Standard,0
3929,42,Standard,0
3930,64,Basic,0
3931,55,Premium,0
3932,32,Premium,1
3933,38,Premium,1
3934,52,Basic,0
3935,74,Standard,1
3936,70,Premium,0
3937,70,Basic,1
3938,63,Standard,0
3939,69,Basic,0
3940,31,Standard,0
3941,53,Standard,0
3942,29,Basic,0
3943,34,Basic,0
3944,56,Standard,0
3945,26,Basic,0
3946,52,Standard,0
3947,30,Standard,0
3948,32,Basic,0
3949,35,Basic,0
3950,68,Basic,1
3951,50,Premium,0
3952,23,Premium,0
3953,44,Standard,0
3954,40,Basic,0
3955,44,Standard,0
3956,51,Basic,0
3957,73,Premium,0
3958,63,Premium,1
3959,55,Standard,0
3960,31,Basic,1
3961,53,Basic,0
3962,70,Premium,0
3963,25,Standard,0
3964,52,Basic,0
3965,36,Standard,0
3966,47,Basic,0
3967,31,Standard,0
3968,37,Premium,1
3969,66,Premium,1
3970,42,Standard,0
3971,57,Premium,1
3972,41,Premium,0
3973,31,Premium,0
3974,43,Basic,0
3975,55,Basic,0
3976,40,Premium,0
3977,39,Standard,1
3978,65,Premium,0
3979,74,Premium,0
3980,36,Premium,1
3981,63,Basic,0
3982,68,Premium,0
3983,20,Basic,0
3984,59,Standard,0
3985,36,Standard,0
3986,26,Basic,0
3987,45,Basic,0
3988,37,Premium,1
3989,62,Basic,1
3990,24,Basic,0
3991,31,Premium,0
3992,26,Premium,0
3993,72,Premium,1
3994,74,Basic,0
3995,36,Premium,0
3996,64,Standard,1
3997,69,Basic,1
3998,31,Standard,0
3999,73,Standard,0
4000,55,Basic,0
4001,70,Premium,0
4002,53,Basic,0
4003,57,Premium,0
4004,34,Premium,0
4005,47,Standard,0
4006,26,Premium,0
4007,50,Basic,0
4008,73,Basic,0
4009,69,Premium,1
4010,42,Premium,0
4011,31,Basic,0
4012,28,Premium,0
4013,70,Standard,0
4014,52,Standard,0
4015,58,Standard,1
4016,31,Premium,0
4017,47,Premium,1
4018,58,Basic,0
4019,21,Standard,0
4020,21,Standard,1
4021,45,Premium,0
4022,25,Premium,0
4023,19,Premium,0
4024,58,Basic,0
4025,63,Premium,1
4026,39,Basic,1
4027,58,Basic,1
4028,73,Basic,0
4029,72,Premium,0
4030,33,Standard,0
4031,46,Premium,1
4032,66,Premium,0
4033,65,Premium,0
4034,47,Premium,1
4035,29,Premium,0
4036,52,Basic,0
4037,28,Premium,1
4038,63,Basic,0
4039,67,Premium,0
4040,38,Premium,0
4041,38,Premium,0
4042,22,Basic,1
4043,65,Basic,0
4044,37,Basic,0
4045,54,Basic,0
4046,20,Basic,1
4047,61,Standard,0
4048,50,Standard,0
4049,70,Basic,0
4050,26,Standard,0
4051,26,Premium,0
4052,21,Basic,0
4053,52,Basic,0
4054,34,Basic,0
4055,51,Standard,1
4056,41,Premium,0
4057,49,Standard,0
4058,18,Premium,0
4059,25,Premium,1
4060,62,Premium,1
4061,40,Basic,0
4062,64,Premium,1
4063,57,Premium,0
4064,29,Standard,0
4065,71,Basic,0
4066,29,Basic,1
4067,63,Standard,0
4068,64,Standard,1
4069,32,Standard,0
4070,58,Basic,0
4071,36,Basic,0
4072,43,Premium,1
4073,69,Standard,0
4074,46,Basic,0
4075,39,Premium,0
4076,57,Basic,1
4077,38,Basic,0
4078,68,Standard,0
4079,55,Basic,0
4080,37,Basic,1
4081,74,Basic,1
4082,46,Basic,1
4083,68,Basic,0
4084,21,Basic,0
4085,72,Premium,1
4086,24,Premium,0
4087,45,Standard,0
4088,45,Standard,0
4089,21,Standard,1
4090,39,Premium,0
4091,29,Standard,0
4092,62,Standard,1
4093,20,Basic,0
4094,39,Basic,0
4095,61,Basic,1
4096,19,Standard,1
4097,41,Premium,1
4098,51,Standard,0
4099,44,Premium,0
4100,72,Basic,1
4101,58,Basic,0
4102,18,Premium,1
4103,25,Standard,1
4104,40,Basic,0
4105,55,Standard,1
4106,23,Basic,1
4107,39,Standard,0
4108,42,Premium,0
4109,35,Basic,0
4110,34,Basic,0
4111,29,Basic,0
4112,23,Standard,0
4113,43,Standard,1
4114,44,Premium,1
4115,25,Premium,0
4116,36,Standard,0
4117,59,Premium,0
4118,18,Standard,1
4119,74,Basic,0
4120,46,Basic,0
4121,62,Basic,1
4122,66,Standard,0
4123,52,Standard,1
4124,57,Standard,1
4125,31,Basic,1
4126,52,Standard,0
4127,65,Premium,0
4128,62,Basic,1
4129,37,Premium,0
4130,73,Basic,0
4131,66,Standard,0
4132,30,Basic,0
4133,55,Standard,0
4134,66,Premium,0
4135,63,Premium,0
4136,66,Premium,0
4137,25,Premium,0
4138,60,Standard,0
4139,37,Basic,0
4140,50,Standard,0
4141,43,Premium,0
4142,56,Premium,0
4143,38,Premium,0
4144,70,Standard,0
4145,66,Premium,0
4146,59,Basic,0
4147,60,Premium,1
4148,71,Basic,0
4149,58,Standard,1
4150,26,Standard,0
4151,41,Premium,1
4152,54,Premium,0
4153,66,Standard,0
4154,58,Standard,0
4155,34,Standard,0
4156,41,Basic,0
4157,38,Standard,0
4158,68,Premium,0
4159,56,Standard,0
4160,72,Premium,1
4161,58,Standard,0
4162,56,Premium,1
4163,30,Premium,0
4164,28,Standard,0
4165,63,Basic,0
4166,36,Premium,0
4167,28,Premium,0
4168,30,Basic,0
4169,63,Premium,0
4170,62,Basic,1
4171,18,Basic,0
4172,57,Standard,1
4173,61,Basic,1
4174,36,Basic,1
4175,29,Basic,0
4176,25,Premium,0
4177,25,Premium,0
4178,70,Basic,0
4179,62,Premium,0
4180,29,Standard,0
4181,65,Standard,0
4182,50,Standard,0
4183,62,Basic,1
4184,43,Standard,0
4185,56,Standard,0
4186,45,Premium,1
4187,75,Basic,0
4188,22,Standard,0
4189,25,Premium,1
4190,42,Premium,0
4191,44,Premium,0
4192,63,Premium,0
4193,40,Premium,0
4194,47,Premium,0
4195,62,Standard,0
4196,64,Standard,0
4197,40,Premium,0
4198,66,Premium,1
4199,64,Premium,0
4200,37,Basic,1
4201,35,Standard,0
4202,35,Basic,1
4203,19,Premium,0
4204,21,Premium,0
4205,47,Standard,0
4206,50,Standard,1
4207,53,Basic,0
4208,35,Premium,0
4209,54,Standard,0
4210,36,Standard,1
4211,64,Standard,0
4212,45,Standard,0
4213,57,Premium,0
4214,37,Premium,0
4215,66,Basic,1
4216,50,Standard,1
4217,29,Premium,0
4218,75,Premium,0
4219,68,Standard,1
4220,32,Basic,0
4221,58,Standard,1
4222,56,Premium,0
4223,19,Standard,0
4224,46,Premium,0
4225,58,Basic,0
4226,27,Basic,1
4227,19,Premium,0
4228,68,Basic,1
4229,28,Premium,0
4230,30,Premium,1
4231,27,Standard,0
4232,31,Standard,1
4233,35,Standard,0
4234,68,Premium,1
4235,71,Standard,0
4236,26,Premium,0
4237,74,Standard,1
4238,56,Basic,0
4239,45,Standard,0
4240,20,Basic,0
4241,37,Basic,0
4242,23,Standard,0
4243,44,Basic,0
4244,70,Premium,0
4245,19,Standard,0
4246,46,Premium,0
4247,55,Basic,1
4248,20,Premium,0
4249,33,Standard,0
4250,47,Standard,0
4251,57,Standard,0
4252,19,Standard,0
4253,34,Basic,0
4254,58,Basic,0
4255,29,Premium,0
4256,52,Basic,0
4257,60,Standard,1
4258,18,Premium,0
4259,72,Basic,0
4260,62,Standard,0
4261,32,Premium,1
4262,43,Standard,1
4263,54,Basic,1
4264,38,Premium,0
4265,66,Standard,0
4266,48,Standard,0
4267,42,Basic,1
4268,40,Basic,1
4269,41,Standard,0
4270,74,Standard,0
4271,55,Basic,0
4272,45,Basic,0
4273,38,Premium,0
4274,71,Standard,0
4275,60,Premium,0
4276,35,Basic,0
4277,53,Premium,0
4278,52,Premium,0
4279,62,Premium,0
4280,72,Standard,0
4281,26,Basic,1
4282,70,Standard,1
4283,55,Premium,0
4284,75,Premium,0
4285,47,Premium,0
4286,61,Standard,0
4287,51,Premium,1
4288,49,Basic,1
4289,20,Basic,0
4290,20,Premium,1
4291,45,Standard,1
4292,61,Standard,1
4293,32,Standard,0
4294,58,Premium,0
4295,40,Standard,0
4296,57,Premium,0
4297,28,Premium,0
4298,65,Standard,1
4299,49,Basic,0
4300,75,Basic,1
4301,74,Basic,0
4302,71,Basic,0
4303,53,Premium,1
4304,50,Premium,0
4305,41,Basic,0
4306,56,Premium,1
4307,51,Premium,1
4308,73,Standard,0
4309,45,Basic,1
4310,54,Basic,0
4311,24,Standard,1
4312,21,Basic,1
4313,54,Basic,0
4314,73,Standard,0
4315,18,Premium,0
4316,18,Premium,0
4317,64,Basic,1
4318,37,Standard,0
4319,36,Standard,1
4320,46,Standard,1
4321,27,Standard,1
4322,35,Basic,1
4323,45,Standard,0
4324,52,Basic,0
4325,60,Basic,0
4326,64,Premium,0
4327,48,Premium,0
4328,44,Premium,0
4329,28,Premium,0
4330,66,Premium,1
4331,66,Premium,1
4332,55,Standard,0
4333,22,Basic,0
4334,25,Premium,0
4335,51,Premium,0
4336,65,Standard,1
4337,69,Basic,0
4338,73,Basic,1
4339,29,Standard,0
4340,55,Basic,0
4341,18,Basic,0
4342,48,Premium,0
4343,21,Basic,0
4344,66,Basic,1
4345,62,Basic,1
4346,67,Basic,0
4347,22,Premium,1
4348,47,Premium,0
4349,73,Standard,1
4350,41,Standard,0
4351,20,Basic,1
4352,28,Premium,0
4353,62,Premium,0
4354,21,Standard,0
4355,43,Premium,0
4356,44,Basic,0
4357,63,Basic,0
4358,71,Premium,1
4359,60,Basic,1
4360,44,Standard,1
4361,59,Premium,1
4362,68,Basic,1
4363,67,Premium,0
4364,23,Standard,0
4365,32,Premium,1
4366,70,Basic,1
4367,47,Standard,0
4368,59,Standard,0
4369,54,Premium,0
4370,75,Premium,1
4371,54,Basic,0
4372,59,Standard,1
4373,54,Basic,1
4374,52,Premium,0
4375,40,Premium,0
4376,23,Basic,0
4377,21,Premium,0
4378,35,Premium,0
4379,26,Premium,1
4380,66,Standard,0
4381,46,Basic,0
4382,30,Standard,0
4383,64,Basic,1
4384,69,Premium,0
4385,34,Premium,1
4386,62,Basic,0
4387,49,Standard,0
4388,65,Basic,0
4389,39,Standard,0
4390,21,Premium,0
4391,22,Standard,0
4392,54,Standard,0
4393,58,Basic,0
4394,66,Basic,0
4395,30,Premium,1
4396,51,Basic,0
4397,62,Standard,0
4398,39,Premium,1
4399,70,Premium,1
4400,40,Standard,1
4401,68,Basic,0
4402,20,Standard,1
4403,59,Premium,0
4404,51,Standard,0
4405,49,Premium,1
4406,62,Premium,0
4407,68,Basic,0
4408,75,Basic,0
4409,66,Premium,1
4410,38,Standard,0
4411,63,Premium,0
4412,61,Standard,0
4413,38,Basic,0
4414,61,Basic,1
4415,28,Standard,0
4416,56,Premium,0
4417,21,Standard,1
4418,68,Standard,0
4419,18,Premium,0
4420,45,Basic,1
4421,41,Premium,0
4422,52,Premium,0
4423,30,Basic,1
4424,64,Basic,1
4425,51,Basic,1
4426,28,Basic,1
4427,53,Premium,1
4428,68,Standard,1
4429,34,Basic,1
4430,52,Standard,0
4431,35,Basic,0
4432,57,Premium,1
4433,39,Premium,0
4434,74,Standard,0
4435,41,Standard,0
4436,75,Basic,0
4437,36,Basic,0
4438,54,Premium,1
4439,56,Standard,1
4440,38,Standard,1
4441,25,Standard,1
4442,45,Premium,0
4443,22,Premium,0
4444,34,Standard,0
4445,54,Basic,0
4446,53,Premium,0
4447,71,Standard,0
4448,36,Basic,0
4449,44,Premium,0
4450,70,Standard,1
4451,51,Basic,0
4452,28,Standard,0
4453,71,Basic,0
4454,62,Basic,0
4455,64,Premium,0
4456,29,Basic,0
4457,71,Basic,0
4458,38,Standard,1
4459,71,Basic,0
4460,28,Standard,1
4461,56,Premium,1
4462,45,Standard,0
4463,22,Basic,1
4464,34,Basic,0
4465,73,Premium,0
4466,37,Premium,0
4467,58,Standard,1
4468,63,Standard,0
4469,75,Premium,1
4470,29,Standard,1
4471,23,Standard,1
4472,34,Basic,0
4473,68,Premium,1
4474,36,Standard,0
4475,43,Standard,0
4476,65,Standard,1
4477,61,Basic,1
4478,61,Premium,0
4479,69,Standard,0
4480,49,Standard,0
4481,23,Basic,0
4482,72,Premium,0
4483,75,Standard,0
4484,53,Premium,0
4485,55,Basic,1
4486,28,Standard,0
4487,50,Basic,1
4488,41,Standard,1
4489,40,Basic,0
4490,32,Basic,0
4491,44,Basic,0
4492,28,Basic,1
4493,74,Premium,0
4494,68,Premium,0
4495,67,Basic,0
4496,34,Premium,0
4497,68,Premium,0
4498,70,Standard,1
4499,31,Basic,0
4500,44,Basic,1
4501,35,Standard,1
4502,45,Premium,0
4503,68,Basic,0
4504,64,Basic,1
4505,64,Standard,1
4506,21,Premium,0
4507,24,Premium,1
4508,62,Basic,0
4509,52,Premium,0
4510,65,Premium,0
4511,26,Basic,0
4512,25,Standard,0
4513,69,Premium,0
4514,62,Basic,0
4515,34,Premium,0
4516,34,Basic,1
4517,66,Premium,1
4518,50,Basic,0
4519,49,Premium,0
4520,25,Basic,0
4521,36,Standard,0
4522,55,Premium,0
4523,20,Premium,0
4524,22,Standard,1
4525,30,Standard,1
4526,64,Standard,0
4527,63,Basic,1
4528,48,Standard,0
4529,72,Premium,0
4530,33,Premium,1
4531,67,Basic,0
4532,49,Premium,0
4533,39,Premium,1
4534,46,Premium,1
4535,39,Standard,1
4536,60,Basic,1
4537,20,Standard,1
4538,71,Standard,0
4539,27,Standard,0
4540,59,Basic,0
4541,38,Premium,0
4542,33,Standard,0
4543,29,Standard,0
4544,19,Premium,0
4545,58,Basic,0
4546,41,Standard,1
4547,52,Premium,0
4548,73,Standard,0
4549,47,Standard,1
4550,74,Standard,1
4551,47,Standard,0
4552,64,Premium,0
4553,52,Premium,0
4554,36,Basic,0
4555,67,Standard,0
4556,25,Standard,0
4557,43,Standard,0
4558,66,Premium,0
4559,57,Basic,0
4560,24,Basic,1
4561,47,Premium,1
4562,24,Premium,0
4563,20,Premium,0
4564,18,Basic,0
4565,53,Basic,0
4566,42,Basic,0
4567,54,Standard,0
4568,18,Basic,0
4569,32,Basic,0
4570,54,Standard,0
4571,30,Basic,0
4572,57,Basic,0
4573,25,Basic,0
4574,22,Basic,0
4575,26,Premium,0
4576,18,Premium,0
4577,53,Standard,0
4578,52,Basic,0
4579,19,Premium,0
4580,57,Premium,0
4581,40,Standard,0
4582,26,Standard,0
4583,51,Premium,1
4584,63,Premium,1
4585,31,Premium,1
4586,21,Basic,0
4587,47,Standard,1
4588,48,Basic,0
4589,55,Basic,0
4590,28,Basic,0
4591,52,Standard,1
4592,25,Basic,0
4593,20,Premium,1
4594,31,Standard,0
4595,30,Premium,0
4596,62,Standard,0
4597,49,Basic,0
4598,51,Basic,0
4599,62,Standard,0
4600,36,Standard,0
4601,55,Premium,0
4602,33,Standard,0
4603,19,Basic,1
4604,57,Basic,0
4605,34,Basic,0
4606,72,Standard,0
4607,51,Standard,0
4608,59,Standard,1
4609,33,Basic,1
4610,55,Premium,0
4611,19,Standard,0
4612,19,Premium,1
4613,43,Premium,1
4614,30,Basic,1
4615,73,Premium,1
4616,64,Basic,0
4617,48,Basic,0
4618,51,Basic,0
4619,56,Basic,0
4620,20,Standard,0
4621,25,Premium,0
4622,40,Standard,0
4623,31,Basic,0
4624,73,Standard,0
4625,72,Standard,0
4626,44,Premium,0
4627,71,Basic,1
4628,46,Premium,1
4629,56,Standard,0
4630,70,Premium,0
4631,56,Premium,0
4632,18,Basic,0
4633,34,Standard,0
4634,58,Basic,0
4635,47,Premium,1
4636,70,Premium,0
4637,30,Premium,0
4638,38,Premium,0
4639,36,Standard,0
4640,70,Premium,0
4641,36,Standard,1
4642,74,Premium,0
4643,42,Basic,0
4644,39,Basic,0
4645,48,Premium,0
4646,34,Standard,0
4647,72,Premium,0
4648,40,Standard,0
4649,49,Standard,0
4650,27,Standard,1
4651,27,Basic,0
4652,53,Premium,0
4653,25,Standard,0
4654,71,Basic,0
4655,69,Premium,0
4656,37,Premium,0
4657,49,Basic,0
4658,67,Standard,0
4659,31,Basic,0
4660,67,Premium,0
4661,45,Premium,0
4662,63,Standard,1
4663,69,Standard,1
4664,70,Premium,0
4665,41,Standard,0
4666,32,Premium,1
4667,39,Premium,0
4668,47,Basic,0
4669,21,Standard,1
4670,30,Premium,0
4671,40,Standard,1
4672,25,Standard,1
4673,35,Basic,0
4674,29,Premium,1
4675,72,Premium,0
4676,48,Standard,0
4677,31,Standard,1
4678,51,Standard,0
4679,35,Standard,1
4680,73,Basic,1
4681,51,Premium,1
4682,28,Basic,1
4683,58,Premium,0
4684,29,Basic,0
4685,66,Premium,1
4686,32,Standard,0
4687,74,Premium,0
4688,48,Premium,0
4689,66,Standard,1
4690,75,Premium,1
4691,46,Standard,0
4692,43,Basic,0
4693,35,Basic,0
4694,49,Standard,0
4695,39,Standard,0
4696,55,Premium,0
4697,34,Basic,0
4698,40,Premium,0
4699,41,Premium,0
4700,67,Standard,0
4701,25,Standard,1
4702,58,Standard,0
4703,23,Basic,0
4704,22,Basic,0
4705,61,Basic,0
4706,74,Standard,0
4707,46,Standard,0
4708,45,Standard,0
4709,28,Premium,0
4710,74,Basic,1
4711,18,Standard,0
4712,60,Standard,0
4713,36,Basic,1
4714,26,Premium,0
4715,44,Basic,1
4716,51,Standard,1
4717,61,Standard,0
4718,21,Standard,1
4719,53,Premium,1
4720,35,Basic,1
4721,32,Basic,0
4722,68,Basic,0
4723,30,Premium,1
4724,36,Premium,0
4725,66,Basic,0
4726,23,Basic,0
4727,65,Basic,0
4728,73,Basic,0
4729,29,Basic,1
4730,68,Basic,1
4731,54,Basic,0
4732,34,Basic,1
4733,75,Basic,1
4734,40,Basic,0
4735,43,Standard,0
4736,46,Basic,1
4737,50,Premium,0
4738,44,Premium,1
4739,42,Basic,1
4740,73,Standard,0
4741,72,Basic,0
4742,27,Standard,0
4743,64,Premium,0
4744,40,Standard,0
4745,38,Standard,1
4746,38,Standard,0
4747,60,Basic,1
4748,30,Basic,0
4749,54,Basic,1
4750,50,Basic,0
4751,41,Standard,1
4752,61,Premium,1
4753,28,Standard,0
4754,34,Basic,1
4755,21,Premium,0
4756,64,Premium,0
4757,42,Basic,0
4758,47,Basic,1
4759,26,Basic,0
4760,38,Basic,0
4761,37,Basic,1
4762,36,Premium,1
4763,36,Premium,0
4764,29,Standard,0
4765,54,Basic,0
4766,59,Basic,1
4767,34,Basic,1
4768,54,Premium,0
4769,71,Premium,0
4770,65,Basic,0
4771,56,Standard,1
4772,45,Premium,0
4773,58,Basic,0
4774,52,Basic,0
4775,64,Standard,0
4776,65,Premium,0
4777,35,Premium,0
4778,31,Premium,1
4779,52,Premium,0
4780,61,Basic,0
4781,58,Standard,1
4782,24,Basic,0
4783,58,Basic,0
4784,30,Basic,0
4785,35,Basic,1
4786,54,Basic,0
4787,30,Standard,1
4788,53,Basic,0
4789,48,Standard,0
4790,19,Premium,1
4791,33,Premium,1
4792,26,Standard,0
4793,26,Standard,1
4794,55,Premium,0
4795,28,Premium,0
4796,71,Standard,0
4797,73,Standard,0
4798,39,Standard,0
4799,50,Standard,0
4800,53,Premium,0
4801,62,Basic,0
4802,40,Basic,1
4803,62,Standard,1
4804,62,Premium,1
4805,51,Basic,0
4806,26,Premium,0
4807,41,Standard,1
4808,25,Premium,1
4809,24,Basic,0
4810,53,Premium,1
4811,35,Standard,1
4812,20,Basic,1
4813,45,Basic,0
4814,23,Basic,0
4815,61,Basic,0
4816,61,Standard,0
4817,38,Standard,0
4818,45,Basic,0
4819,57,Standard,1
4820,71,Premium,0
4821,71,Premium,0
4822,18,Standard,0
4823,53,Basic,0
4824,38,Standard,1
4825,60,Premium,0
4826,52,Premium,1
4827,30,Basic,0
4828,74,Standard,0
4829,66,Standard,1
4830,71,Basic,0
4831,71,Basic,0
4832,27,Basic,0
4833,70,Standard,0
4834,61,Basic,0
4835,64,Standard,1
4836,70,Premium,0
4837,27,Standard,1
4838,63,Premium,0
4839,30,Basic,0
4840,54,Basic,0
4841,55,Premium,0
4842,41,Basic,0
4843,19,Premium,0
4844,39,Basic,0
4845,34,Premium,1
4846,53,Premium,0
4847,31,Premium,1
4848,27,Premium,0
4849,52,Premium,0
4850,42,Premium,0
4851,20,Premium,0
4852,64,Basic,1
4853,55,Premium,0
4854,34,Premium,0
4855,29,Premium,0
4856,71,Standard,0
4857,69,Standard,0
4858,41,Standard,1
4859,46,Premium,0
4860,60,Premium,1
4861,42,Premium,1
4862,53,Standard,0
4863,75,Premium,0
4864,43,Premium,0
4865,55,Standard,0
4866,18,Standard,0
4867,37,Standard,1
4868,72,Basic,0
4869,45,Standard,0
4870,33,Basic,0
4871,64,Premium,0
4872,34,Premium,1
4873,57,Standard,0
4874,45,Premium,0
4875,75,Basic,0
4876,29,Basic,1
4877,44,Premium,0
4878,71,Basic,1
4879,70,Basic,0
4880,59,Standard,0
4881,64,Premium,0
4882,47,Basic,0
4883,58,Standard,0
4884,51,Premium,0
4885,54,Standard,0
4886,23,Basic,0
4887,24,Premium,0
4888,49,Standard,0
4889,49,Premium,1
4890,70,Basic,0
4891,42,Standard,0
4892,50,Premium,0
4893,72,Basic,1
4894,75,Premium,1
4895,24,Standard,0
4896,69,Basic,0
4897,74,Premium,1
4898,29,Premium,1
4899,33,Premium,0
4900,33,Basic,1
4901,60,Premium,0
4902,70,Premium,1
4903,53,Basic,0
4904,30,Premium,0
4905,24,Standard,0
4906,53,Basic,1
4907,64,Standard,1
4908,68,Standard,0
4909,26,Premium,0
4910,49,Standard,0
4911,28,Standard,0
4912,25,Standard,0
4913,50,Premium,0
4914,40,Premium,1
4915,42,Basic,0
4916,73,Premium,0
4917,25,Basic,0
4918,62,Basic,0
4919,39,Basic,1
4920,21,Standard,0
4921,57,Premium,0
4922,20,Basic,0
4923,46,Premium,0
4924,58,Premium,0
4925,46,Premium,0
4926,51,Basic,0
4927,51,Standard,0
4928,45,Basic,0
4929,30,Premium,0
4930,32,Premium,0
4931,40,Premium,0
4932,61,Standard,1
4933,43,Premium,0
4934,21,Premium,0
4935,43,Basic,0
4936,57,Standard,0
4937,26,Basic,0
4938,72,Standard,1
4939,22,Premium,0
4940,73,Basic,0
4941,49,Basic,0
4942,37,Basic,1
4943,67,Standard,0
4944,28,Standard,0
4945,32,Basic,1
4946,49,Basic,1
4947,45,Standard,1
4948,39,Premium,0
4949,58,Premium,0
4950,34,Basic,0
4951,43,Basic,0
4952,61,Standard,0
4953,24,Premium,1
4954,59,Basic,1
4955,74,Basic,0
4956,43,Standard,0
4957,42,Premium,0
4958,27,Premium,1
4959,62,Standard,0
4960,36,Basic,1
4961,28,Standard,0
4962,30,Basic,0
4963,70,Premium,1
4964,25,Premium,0
4965,57,Standard,0
4966,21,Standard,1
4967,64,Basic,0
4968,48,Standard,0
4969,45,Premium,0
4970,28,Premium,0
4971,60,Premium,1
4972,18,Basic,1
4973,66,Standard,1
4974,64,Premium,0
4975,69,Standard,0
4976,55,Basic,0
4977,41,Basic,1
4978,71,Standard,0
4979,74,Standard,0
4980,64,Basic,1
4981,48,Standard,0
4982,58,Standard,0
4983,63,Standard,0
4984,67,Basic,1
4985,43,Basic,0
4986,66,Standard,1
4987,67,Premium,0
4988,22,Basic,1
4989,37,Standard,0
4990,69,Premium,0
4991,58,Premium,1
4992,28,Standard,1
4993,73,Standard,0
4994,71,Basic,1
4995,50,Premium,1
4996,67,Standard,0
4997,55,Premium,0
4998,44,Premium,1
4999,51,Basic,0
5000,32,Premium,0
5001,49,Premium,1
5002,75,Basic,0
5003,38,Premium,0
5004,63,Standard,1
5005,22,Basic,0
5006,23,Standard,1
5007,55,Premium,1
5008,39,Standard,0
5009,35,Premium,0
5010,31,Premium,0
5011,27,Premium,0
5012,63,Premium,0
5013,30,Premium,0
5014,48,Standard,0
5015,47,Basic,0
5016,20,Basic,0
5017,47,Standard,0
5018,23,Premium,0
5019,46,Standard,0
5020,25,Basic,0
5021,61,Basic,0
5022,62,Basic,0
5023,60,Basic,1
5024,61,Premium,0
5025,50,Standard,0
5026,34,Premium,0
5027,65,Standard,0
5028,28,Premium,0
5029,30,Premium,1
5030,67,Premium,0
5031,28,Basic,1
5032,48,Premium,0
5033,45,Basic,0
5034,61,Premium,0
5035,23,Standard,0
5036,58,Premium,0
5037,33,Premium,0
5038,21,Basic,0
5039,52,Basic,0
5040,65,Premium,0
5041,73,Basic,0
5042,43,Premium,0
5043,74,Basic,0
5044,29,Standard,1
5045,28,Basic,0
5046,54,Premium,0
5047,42,Premium,0
5048,35,Premium,1
5049,36,Standard,0
5050,40,Standard,0
5051,72,Premium,0
5052,55,Premium,0
5053,71,Premium,0
5054,35,Premium,0
5055,43,Premium,1
5056,23,Premium,0
5057,21,Standard,0
5058,61,Standard,0
5059,68,Standard,0
5060,46,Standard,0
5061,51,Premium,0
5062,34,Premium,0
5063,60,Standard,0
5064,60,Basic,0
5065,70,Standard,0
5066,33,Basic,0
5067,19,Premium,0
5068,51,Basic,1
5069,72,Standard,0
5070,25,Basic,0
5071,30,Basic,1
5072,59,Basic,0
5073,25,Premium,1
5074,47,Basic,0
5075,49,Standard,0
5076,53,Premium,0
5077,64,Standard,1
5078,47,Premium,0
5079,18,Standard,1
5080,60,Premium,0
5081,56,Premium,1
5082,34,Premium,0
5083,37,Standard,0
5084,41,Premium,1
5085,67,Premium,1
5086,39,Premium,0
5087,46,Basic,0
5088,39,Premium,0
5089,61,Standard,0
5090,26,Standard,0
5091,54,Basic,0
5092,27,Premium,0
5093,53,Standard,1
5094,54,Standard,0
5095,45,Basic,0
5096,45,Basic,0
5097,59,Basic,0
5098,60,Premium,0
5099,38,Standard,0
5100,41,Standard,0
5101,59,Premium,1
5102,57,Standard,0
5103,19,Premium,1
5104,72,Premium,1
5105,25,Premium,1
5106,65,Premium,0
5107,44,Standard,0
5108,39,Basic,0
5109,54,Standard,0
5110,44,Standard,0
5111,74,Standard,0
5112,46,Basic,0
5113,20,Standard,0
5114,61,Standard,0
5115,30,Basic,1
5116,62,Standard,0
5117,27,Premium,0
5118,53,Basic,0
5119,26,Premium,1
5120,71,Premium,0
5121,73,Standard,0
5122,72,Standard,0
5123,44,Basic,0
5124,51,Premium,0
5125,68,Basic,1
5126,18,Premium,1
5127,49,Basic,1
5128,42,Standard,1
5129,46,Basic,0
5130,24,Premium,1
5131,66,Basic,0
5132,20,Standard,0
5133,37,Standard,0
5134,37,Premium,0
5135,70,Basic,0
5136,47,Basic,0
5137,52,Standard,0
5138,52,Premium,1
5139,66,Standard,0
5140,56,Basic,0
5141,44,Basic,1
5142,43,Standard,0
5143,31,Standard,1
5144,34,Premium,0
5145,35,Basic,1
5146,62,Basic,0
5147,69,Basic,0
5148,46,Standard,0
5149,37,Basic,0
5150,70,Premium,1
5151,44,Basic,0
5152,35,Basic,0
5153,21,Basic,0
5154,18,Premium,1
5155,67,Standard,0
5156,18,Standard,1
5157,75,Standard,0
5158,43,Premium,0
5159,62,Premium,0
5160,37,Premium,1
5161,69,Standard,1
5162,40,Standard,0
5163,27,Standard,0
5164,28,Basic,1
5165,58,Basic,0
5166,58,Basic,0
5167,22,Premium,0
5168,75,Premium,0
5169,18,Premium,0
5170,34,Basic,0
5171,39,Premium,0
5172,51,Basic,1
5173,73,Premium,0
